,original idx,rxn_smiles,barrier
9233,10747,[O:1]=[CH:2][C:3]1([CH:6]=[O:7])[O:4][CH2:5]1>>[O:1]=[CH:2][C@@:3]12[O:4][C@@H:5]1[C@@H:6]2[OH:7],66.61323
9234,10748,[O:1]=[CH:2][C:3]1([CH:4]=[O:5])[CH2:6][O:7]1>>[O:1]=[CH:2][C@:3]12[CH2:4][O:5][C@H:6]1[O:7]2,63.06904
9235,10749,[O:1]=[CH:2][C:3]1([CH:4]=[O:5])[CH2:6][O:7]1>>[O:1]=[CH:2][C:3]([CH:4]=[O:5])=[CH:6][OH:7],53.31253
9236,10750,[CH2:1]1[C:2]([CH:4]=[O:5])([CH:6]=[O:7])[O:3]1>>[CH:1][C:2]([OH:3])([CH:4]=[O:5])[CH:6]=[O:7],69.43441
9237,10751,[O:1]=[CH:2][C:3]1([CH:4]=[O:5])[CH2:6][O:7]1>>[O:1]=[CH:2][C@:3]1([C:4][OH:5])[CH2:6][O:7]1,80.13481
9238,10752,[CH2:1]1[O:2][C:3]1([CH:4]=[O:5])[CH:7]=[O:6]>>[CH2:1]1[O:2][C@:3]12[C@@H:4]1[O:5][O:6][C@H:7]21,123.74371
9239,10753,[CH2:1]1[C:2]([CH:4]=[O:5])([CH:6]=[O:7])[O:3]1>>[CH3:1][C:2](=[O:3])[CH:4]=[O:5].[C-:6]#[O+:7],70.38229
9240,10755,[CH:1](=[O:2])[C:5]1([CH:4]=[O:3])[CH2:6][O:7]1>>[C-:1]#[O+:2].[O-:3][CH:4]=[C+:5][CH2:6][OH:7],60.63622
9241,10756,[CH:1](=[O:2])[C:3]1([CH:4]=[O:5])[CH2:6][O:7]1>>[CH-:1]=[O+:2][C@@:3]1([CH:4]=[O:5])[CH2:6][O:7]1,100.09815
9242,10757,[CH3:1][O:2][C@@H:3]1[C@H:4]([CH2:5][OH:6])[CH2:7]1>>[CH3:1][O:2]/[CH:3]=[CH:4]\[CH2:5][OH:6].[CH2:7],94.99441
9243,10758,[C@@H:1]1([CH2:2][OH:3])[CH2:4][C@@H:5]1[O:6][CH3:7]>>[CH2:1]=[CH:2][OH:3].[CH2:4]=[CH:5][O:6][CH3:7],85.74924
9244,10759,[CH2:1]([OH:2])[C@H:5]1[C@@H:3]([O:7][CH3:6])[CH2:4]1>>[CH2:1]1[O:2][C@H:3]2[CH2:4][C@@H:5]12.[CH3:6][OH:7],88.8466
9245,10760,[CH3:1][O:7][C@@H:6]1[C@H:4]([CH2:3][OH:2])[CH2:5]1>>[CH3:1][O:2][CH2:3][C@@H:4]1[CH2:5][C@@H:6]1[OH:7],83.34274
9246,10761,[CH2:1]([C@@H:2]1[CH2:3][C@@H:4]1[O:5][CH3:6])[OH:7]>>[CH2:1]=[C:2]1[CH2:3][C@@H:4]1[O:5][CH3:6].[OH2:7],74.36005
9247,10762,[C@H:1]1([O:7][CH3:6])[CH2:2][C@H:3]1[CH2:4][OH:5]>>[CH2:1]=[CH:2][C@H:3]1[CH2:4][O:5]1.[CH3:6][OH:7],70.89239
9248,10763,[C@@H:1]1([O:7][CH3:6])[C@H:2]([CH2:3][OH:4])[CH2:5]1>>[CH2:1]=[CH:2][CH2:3][OH:4].[CH3:5][CH:6]=[O:7],91.06278
9249,10764,[CH3:1][O:2][C@H:3]1[CH2:4][C@H:5]1[CH2:6][OH:7]>>[CH3:1][O:2][C@@H:3]([CH3:4])[C:5][CH2:6][OH:7],69.42759000000001
9250,10765,[CH3:1][O:2][C@@H:7]1[C@H:5]([CH2:4][OH:3])[CH2:6]1>>[CH3:1][OH:2].[OH:3][CH2:4][CH:5]1[CH:6]=[CH:7]1,78.57408000000002
9251,10766,[C@H:1]1([O:6][CH3:7])[CH2:2][C@H:3]1[CH2:4][OH:5]>>[CH2:1]=[CH:2][C@H:3]([CH2:4][OH:5])[O:6][CH3:7],74.88566999999998
9252,10768,[CH2:1]([OH:2])[C@H:7]1[C@@H:5]([O:4][CH3:3])[CH2:6]1>>[CH2:1]=[O:2].[CH3:3][O:4][CH:5]1[CH:6]=[CH:7]1.[H:8][H:9],98.94601
9253,10770,[CH2:1]1[C@@H:2]([CH2:3][OH:4])[C@H:5]1[O:6][CH3:7]>>[CH:1][C@H:2]([CH2:3][OH:4])[CH2:5][O:6][CH3:7],100.95676
9254,10771,[CH3:1][O:2][C@H:3]1[CH2:4][C@H:5]1[CH2:6][OH:7]>>[CH3:1][O:2][C@H:3]1[CH2:4]/[C:5]1=[CH:6]/[OH:7].[H:8][H:9],104.63354
9255,10772,[CH3:1][O:2][C@H:3]1[CH2:4][C@H:5]1[CH2:6][OH:7]>>[CH3:1][O+:2]=[C-:3][CH2:4][CH2:5][CH2:6][OH:7],54.85568000000001
9256,10773,[CH3:1][C:2]#[C:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[CH3:1][CH:2]=[C:3]=[CH:4][CH2:5][CH2:6][CH3:7],84.84563
9257,10774,[CH3:1][C:2]#[C:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[CH2+:1][C:2]#[C:3][CH2:4][CH2:5][CH2:6][CH2-:7].[H:8][H:9],116.45976
9258,10775,[CH3:1][C:2]#[C:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[CH2:1]=[C:2]=[CH:3][CH2:4][CH2:5][CH2:6][CH3:7],89.6047
9259,10777,[CH3:1][C:2]#[C:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[CH2+:1][CH:2]=[C-:3][CH2:4][CH2:5][CH2:6][CH3:7],79.58829
9260,10779,[C:1](#[C:2][CH3:3])[CH2:4][CH2:5][CH2:6][CH3:7]>>[C:1]=[C:2]([CH3:3])[CH2:4][CH2:5][CH2:6][CH3:7],57.14536
9261,10780,[CH3:1][CH2:2][C@@:3]1([CH3:4])[CH2:5][C@H:6]1[CH3:7]>>[CH3:1][C:2][C@H:3]([CH3:4])[CH2:5][CH2:6][CH3:7],100.64196
9262,10781,[C@@H:1]1([CH3:2])[CH2:3][C@:4]1([CH3:5])[CH2:6][CH3:7]>>[CH2:1]=[CH2:2].[CH2:3]=[C:4]([CH3:5])[CH2:6][CH3:7],79.87513
9263,10782,[CH3:1][C@H:7]1[C@:4]([CH2:3][CH3:2])([CH3:5])[CH2:6]1>>[CH4:1].[CH3:2][CH2:3][C:4]1([CH3:5])[CH:6]=[CH:7]1,121.21066
9264,10783,[CH3:1][C@@H:2]1[CH2:3][C@:4]1([CH3:5])[CH2:6][CH3:7]>>[CH3:1][C:2][CH2:3][C@H:4]([CH3:5])[CH2:6][CH3:7],67.27355
9265,10784,[CH3:1][C@@H:2]1[CH2:3][C@:4]1([CH3:5])[CH2:6][CH3:7]>>[CH3:1][CH2:2][C:3][C@H:4]([CH3:5])[CH2:6][CH3:7],102.36696
9266,10785,[CH3:1][C@H:7]1[C@:4]([CH2:2][CH3:3])([CH3:5])[CH2:6]1>>[CH3:1][CH:2]([CH3:3])[C:4]1([CH3:5])[CH2:6][CH2:7]1,115.60769
9267,10787,[CH3:1][C@:2]1([CH2:3][CH3:4])[CH2:5][C@H:6]1[CH3:7]>>[CH2-:1][C@:2]1([CH+:3][CH3:4])[CH2:5][C@H:6]1[CH3:7].[H:8][H:9],99.13292
9268,10788,[CH3:1][CH2:2][C@@:3]1([CH3:4])[CH2:5][C@H:6]1[CH3:7]>>[CH4:1].[CH:2][C@@:3]1([CH3:4])[CH2:5][C@H:6]1[CH3:7],89.42331999999998
9269,10789,[CH3:1][C@H:2]1[C@@:3]([CH3:4])([CH2:6][CH3:7])[CH2:5]1>>[CH3:1][C:2][C:3]([CH3:4])([CH3:5])[CH2:6][CH3:7],67.70419
9270,10792,[CH3:1][C@H:2]([C:3]#[N:4])[CH2:5][CH2:6][OH:7]>>[CH2:1]=[CH:2][C:3]#[N:4].[CH2:5]=[CH:6][OH:7].[H:8][H:9],92.17557
9271,10793,[CH2:1]([CH2:2][C@H:3]([CH3:4])[C:5]#[N:6])[OH:7]>>[CH2:1]=[CH:2][C@H:3]([CH3:4])[C:5]#[N:6].[OH2:7],67.40297
9272,10794,[CH3:1][C@H:2]([C:3]#[N:4])[CH2:6][CH2:5][OH:7]>>[CH3:1][CH:2]=[C:3]=[N:4][C@H:5]([CH3:6])[OH:7],96.30535
9273,10795,[C:1](#[N:2])[C@@H:3]([CH3:4])[CH2:5][CH2:6][OH:7]>>[C-:1]#[N+:2][C@@H:3]([CH3:4])[CH2:5][CH2:6][OH:7],59.4301
9274,10796,[CH2:1]([CH2:2][OH:3])[C@H:5]([CH3:4])[C:6]#[N:7]>>[CH2:1]=[CH:2][OH:3].[CH3:4][CH:5]=[C:6]=[NH:7],69.67657
9275,10797,[CH3:1][C@H:2]([C:3]#[N:4])[CH2:5][CH2:6][OH:7]>>[CH3:1][C:2]1([C:3]#[N:4])[CH2:5][CH2:6]1.[OH2:7],89.62923
9276,10798,[N:2]#[C:3][C@@H:5]([CH3:4])[CH2:6][CH2:7][OH:8]>>[H:1]/[N:2]=[C:3]1\[CH2:4][C@H:5]1[CH2:6][CH2:7][OH:8],110.34178
9277,10799,[CH3:1][C@H:2]([C:3]#[N:4])[CH2:5][CH2:6][OH:7]>>[CH3:1][C@H:2]([C:3]#[N:4])[CH2:5][CH:6]=[O:7].[H:8][H:9],86.52023
9278,10800,[CH3:1][C@@H:2]([CH2:3][CH2:4][OH:7])[C:5]#[N:6]>>[CH3:1][C@H:2]1[CH2:3][CH2:4]/[C:5]1=[N:6]\[OH:7],120.35458
9279,10801,[CH3:1][C@H:2]([C:4]#[N:3])[CH2:5][CH2:6][OH:7]>>[CH3:1][C@@H:2]1[N:3]=[C:4]1[CH2:5][CH2:6][OH:7],93.92511
9280,10802,[N:1]#[C:2][C@H:3]([CH2:4][CH2:5][OH:7])[CH3:6]>>[N:1]#[C:2][CH:3]1[CH2:4][CH2:5][CH2:6]1.[OH2:7],98.10354
9281,10803,[N:2]#[C:3][C@H:7]([CH2:6][CH2:5][OH:4])[CH3:8]>>[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][CH2:6][C@@H:7]1[CH3:8],60.95766
9282,10804,[CH3:1][C@H:2]([C:3]#[N:4])[CH2:7][CH2:5][OH:6]>>[CH3:1][C@H:2]([C:3]#[N:4])[CH2:5][OH:6].[CH2:7],126.81151
9283,10805,[CH3:1][C@H:2]([C:5]#[N:4])[CH2:7][CH2:3][OH:6]>>[CH3:1][C@@H:2]1[C:3][NH:4][C@@H:5]([OH:6])[CH2:7]1,88.11019
9284,10806,[CH2:1]([C@H:2]([CH3:3])[C:4]#[N:5])[CH2:6][OH:7]>>[CH3:1][CH:2]([CH3:3])[C:4]#[N:5].[CH:6][OH:7],82.57817
9285,10807,[CH:1]#[C:2][C@H:3]1[NH:4][C@H:5]1[C:6]#[N:7]>>[CH2:1]=[C:2]=[C:3]1[NH:4][C@H:5]1[C:6]#[N:7],90.66412
9286,10808,[CH:1]#[C:2][C@H:3]1[NH:4][C@H:5]1[C:6]#[N:7]>>[CH:1]#[C:2][C@H:3]1[NH:4][C:5]1=[C:6]=[NH:7],106.86841
9287,10810,[NH:2]1[C@H:3]([C:4]#[CH:8])[C@@H:5]1[C:6]#[N:7]>>[H:1]/[N:2]=[CH:3]\[CH:4]=[C:5]=[CH:6][N+:7]#[C-:8],83.56159
9288,10811,[CH:1]#[C:2][C@H:3]1[NH:4][C@H:5]1[C:6]#[N:7]>>[CH:1]#[C:2]/[CH:3]=[N:4]/[CH2:5][C:6]#[N:7],71.35814
9289,10813,[CH:1]#[C:7][C@H:3]1[NH:4][C@H:5]1[C:6]#[N:2]>>[C-:1]#[N+:2][C@@H:3]1[NH:4][C@@H:5]1[C:6]#[CH:7],59.10391
9290,10814,[CH:1]#[C:2][C@H:3]1[NH:4][C@H:5]1[C:6]#[N:7]>>[CH:1]/[CH:2]=[C:3]1\[NH:4][C@H:5]1[C:6]#[N:7],86.62213
9291,10815,[CH:1]#[C:2][C@H:3]1[NH:4][C@H:5]1[C:6]#[N:7]>>[CH2:1]=[C+:2][C@H:3]1[NH:4][C:5]1=[C:6]=[N-:7],117.80472
9292,10816,[CH:1]#[C:2][C@H:3]1[NH:4][C@H:5]1[C:6]#[N:7]>>[CH:1]#[C:2][CH+:3][NH:4][CH:5]=[C:6]=[N-:7],35.11871
9293,10817,[CH3:1][C@:2]12[O:3][CH2:7][C@@:4]1([OH:5])[CH2:6]2>>[CH3:1][C:2](=[O:3])[C:4]1([OH:5])[CH2:6][CH2:7]1,34.78334
9294,10818,[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:7])[CH2:5][O:6]2>>[CH3:1][C@@:2]12[CH:3]=[C:4]1[CH2:5][O:6]2.[OH2:7],87.7788
9295,10819,[CH2:1]1[O:2][C@:3]2([CH3:4])[CH2:5][C@:6]12[OH:7]>>[CH-:1]=[O+:2][C@:3]1([CH3:4])[CH2:5][C@H:6]1[OH:7],80.83207
9296,10820,[CH2:1]1[C@@:2]2([OH:3])[CH2:4][C@@:5]2([CH3:6])[O:7]1>>[CH2:1]=[C:2]([OH:3])[CH2:4][C:5]([CH3:6])=[O:7],33.8354
9297,10821,[CH3:1][C@:5]12[C@:2]([OH:3])([CH2:4]1)[CH2:7][O:6]2>>[CH3:1][C@:2]1([OH:3])[CH2:4][C-:5]=[O+:6][CH2:7]1,74.70026
9298,10822,[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:5])[CH2:6][O:7]2>>[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:5])[C-:6]=[O+:7]2.[H:8][H:9],86.41423
9299,10823,[CH2:1]1[C@@:2]2([CH3:3])[O:4][CH2:5][C@@:6]12[OH:7]>>[CH2:1]=[C:2]([CH3:3])[O:4][CH2:5][C:6][OH:7],43.4449
9300,10824,[CH3:1][C@@:7]12[CH2:2][C@:3]1([OH:4])[CH2:5][O:6]2>>[CH3:1][C:2]1=[C:3]([OH:4])[CH2:5][O:6][CH2:7]1,58.86946999999999
9301,10825,[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:5])[CH2:6][O:7]2>>[CH3:1][C@@:2]1([CH2:3][C:4][OH:5])[CH2:6][O:7]1,57.61719
9302,10826,[CH2:1]1[O:2][C@:3]2([CH3:4])[CH2:5][C@:6]12[OH:7]>>[CH3:1][O:2][C@:3]1([CH3:4])[CH2:5][C:6]1=[O:7],81.81285
9303,10827,[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:5])[CH2:6][O:7]2>>[CH2:1]=[C:2]1[CH2:3][C:4](=[O:5])[CH2:6][O:7]1.[H:8][H:9],45.64504
9304,10828,[CH2:1]1[C@:2]2([OH:3])[CH2:4][O:5][C@:6]12[CH3:7]>>[CH2:1]=[C:2]([OH:3])[CH2:4][O+:5]=[C-:6][CH3:7],47.17764
9305,10829,[CH2:1]1[C@:2]2([CH3:3])[C@@:4]1([OH:5])[CH2:6][O:7]2>>[CH2:1]=[C:2]([CH3:3])[C@:4]1([OH:5])[CH2:6][O:7]1,57.51201999999999
9306,10830,[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:5])[CH2:6][O:7]2>>[CH3:1][C:2]1=[CH:3][C@@H:4]([OH:5])[CH2:6][O:7]1,64.09858
9307,10831,[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:5])[CH2:6][O:7]2>>[CH2:1]=[C:2]1[CH2:3][C@:4]1([OH:5])[CH2:6][OH:7],67.39001
9308,10832,[CH3:1][C@@:2]12[CH2:3][C@:5]1([OH:4])[CH2:6][O:7]2>>[CH3:1][C@@:2]1([CH2:3][OH:4])[C:5][CH2:6][O:7]1,93.57609
9309,10833,[CH3:1][C@:6]12[O:2][CH2:3][C@@:4]1([OH:5])[CH2:7]2>>[CH3:1][O:2][CH2:3][C@:4]1([OH:5])[C:6][CH2:7]1,114.9995
9310,10834,[CH3:1][C@@:2]12[CH2:3][C@:4]1([OH:5])[CH2:6][O:7]2>>[CH3:1][C:2]1=[CH:3][C@:4]1([OH:5])[CH2:6][OH:7],62.26209
9311,10835,[CH3:1][C@:2]12[O:3][CH2:4][C@@:5]1([OH:7])[CH2:6]2>>[CH3:1][C:2]1=[O+:3][CH-:4][C@:5]1([CH3:6])[OH:7],76.91754
9312,10836,[CH2:1]1[C@:2]2([CH3:3])[C@@:4]1([OH:5])[CH2:6][O:7]2>>[CH2:1]=[C:2]([CH3:3])[C+:4]([OH:5])[CH2:6][O-:7],58.90751
9313,10837,[CH3:1][C@H:2]1[O:3][C@@H:7]2[C@@:4]1([CH3:5])[CH2:6]2>>[CH3:1][C@@H:2]([OH:3])[C@@:4]1([CH3:5])[C:6][CH2:7]1,67.41535999999999
9314,10841,[CH2:1]1[C@@H:2]2[O:3][C@H:4]([CH3:5])[C@:6]12[CH3:7]>>[CH2:1]=[CH:2][O:3][C@H:4]([CH3:5])[CH:6]=[CH2:7],78.2597
9315,10843,[CH3:1][C@H:2]1[O:3][C@H:4]2[CH2:5][C@@:6]12[CH3:7]>>[CH:1][C@@H:2]1[O:3][C@H:4]([CH3:5])[C@H:6]1[CH3:7],61.22413
9316,10844,[CH3:1][C@@:2]12[CH2:3][C@@H:4]1[O:5][C@@H:6]2[CH3:7]>>[CH3:1][C@@H:2]1[CH2:3][C-:4]=[O+:5][C@@H:6]1[CH3:7],53.26067
9317,10845,[CH3:1][C@@:2]12[CH2:3][C@@H:4]1[O:5][C@@H:6]2[CH3:7]>>[CH2:1]=[C:2]1[CH2:3][C-:4]=[O+:5][C@@H:6]1[CH3:7].[H:8][H:9],100.2119
9318,10846,[CH3:1][C@@:2]12[CH2:3][C@@H:4]1[O:5][C@@H:6]2[CH3:7]>>[CH3:1][C:2][CH2:3][C@@H:4]1[O:5][C@@H:6]1[CH3:7],71.05478000000002
9319,10847,[CH3:1][C@H:2]1[O:3][C@H:4]2[CH2:5][C@@:6]12[CH3:7]>>[CH2:1]=[CH:2][O:3][C@H:4]1[CH2:5][C:6]1=[CH2:7].[H:8][H:9],96.28211
9320,10848,[CH2:1]1[C@:2]2([CH3:3])[C@H:4]1[O:5][C@@H:6]2[CH3:7]>>[CH:1][C@:2]1([CH3:3])[CH2:4][O:5][C@@H:6]1[CH3:7],63.76993
9321,10849,[CH3:1][C@:4]12[C@H:2]([CH2:3]1)[O:7][C@@H:5]2[CH3:6]>>[CH3:1][C@@H:2]1[C:3][CH2:4][C@@H:5]([CH3:6])[O:7]1,84.26385
9322,10850,[CH3:1][C@@H:2]1[C@:3]2([CH3:4])[CH2:5][C@@H:6]2[O:7]1>>[CH2:1]=[CH:2][C@:3]1([CH3:4])[CH2:5][C@@H:6]1[OH:7],60.63365
9323,10851,[CH3:1][C@H:2]1[O:3][C@H:4]2[CH2:5][C@@:6]12[CH3:7]>>[CH2:1]=[CH:2][O:3][C@H:4]1[CH:5]=[C:6]1[CH3:7].[H:8][H:9],92.16986
9324,10852,[CH3:1][C@H:2]1[O:3][C@@H:7]2[C@@:4]1([CH3:5])[CH2:6]2>>[CH3:1][C@@H:2]([OH:3])[C:4]1([CH3:5])[CH:6]=[CH:7]1,64.77309
9325,10853,[CH3:1][C@@H:7]1[C@:2]2([CH3:3])[CH2:4][C@@H:5]2[O:6]1>>[CH:1][C@:2]1([CH3:3])[CH2:4][C@@H:5]1[O:6][CH3:7],120.65556
9326,10854,[CH3:1][C@@:3]12[CH2:2][C@@H:4]1[O:5][C@@H:6]2[CH3:7]>>[CH3:1][CH2:2][C:3]1=[CH:4][O:5][C@@H:6]1[CH3:7],95.45541
9327,10855,[CH3:1][C@@H:6]1[C@@:3]2([CH3:4])[C@H:2]([CH2:5]2)[O:7]1>>[CH3:1]/[CH:2]=[C:3](/[CH3:4])[CH2:5][CH:6]=[O:7],41.84594
9328,10862,[CH2:1]1[C@@H:2]2[CH2:3][C@@H:4]3[C@H:5]1[CH2:6][C@H:7]23>>[CH:1]1=[C:2]2[CH2:3][C@@H:4]3[C@H:5]1[CH2:6][C@H:7]23.[H:8][H:9],125.23063
9329,10867,[CH3:1][CH2:2][C@@H:3]1[O:4][CH2:5][CH2:6][CH2:7]1>>[CH3:1][CH2:2][CH2:3][O:4][CH:5]1[CH2:6][CH2:7]1,121.01291
9330,10868,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][O:7]1>>[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][C-:6]=[O+:7]1.[H:8][H:9],80.35414
9331,10869,[CH3:1][CH2:2][C@@H:3]1[O:4][CH2:5][CH2:6][CH2:7]1>>[CH3:1]/[CH:2]=[CH:3]\[O:4][CH2:5][CH2:6][CH3:7],106.07548
9332,10871,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][O:7]1>>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH:6]=[O:7],84.17215
9333,10873,[CH2:1]1[CH2:2][CH2:3][O:4][C@H:5]1[CH2:6][CH3:7]>>[CH3:1][CH2:2][C-:3]=[O+:4][CH2:5][CH2:6][CH3:7],82.77628
9334,10874,[CH3:1][CH2:7][C@H:6]1[CH2:2][CH2:3][CH2:4][O:5]1>>[CH4:1].[CH2:2]=[CH:3][CH2:4][O:5][CH:6]=[CH2:7],113.03272
9335,10875,[CH2:1]1[O:5][C@@H:4]([CH2:3][CH3:2])[CH2:6][CH2:7]1>>[CH2:1]=[CH:2][CH2:3][C@@H:4]([OH:5])[CH2:6][CH3:7],80.59878
9336,10876,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][O:7]1>>[CH4:1].[CH2:2]=[CH:3][CH2:4][CH2:5][CH:6]=[O:7],107.42795
9337,10878,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][O:7]1>>[CH3:1][CH2:2]/[CH:3]=[CH:4]/[CH2:5][CH2:6][OH:7],77.54432
9338,10879,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][O:7]1>>[CH3:1]/[CH:2]=[CH:3]/[CH2:4][CH2:5][CH2:6][OH:7],63.25617
9339,10880,[CH3:1][CH2:2][C@@H:3]1[O:4][CH2:5][CH2:7][CH2:6]1>>[CH3:1][CH2:2][C:3]1([O:4][CH3:5])[CH2:6][CH2:7]1,118.44386000000002
9340,10881,[CH2:1]([C@H:2]1[CH2:3][CH2:4][CH2:5][O:6]1)[CH3:7]>>[CH2:1]=[CH:2][CH2:3][CH2:4][CH2:5][O:6][CH3:7],104.17998
9341,10882,[C@H:1]1([CH2:6][OH:7])[CH2:2][CH2:3][CH2:4][O:5]1>>[CH2:1]=[CH:2][CH2:3][CH2:4][OH:5].[CH2:6]=[O:7],83.48479
9342,10883,[OH:1][CH2:2][C@@H:3]1[O:4][CH2:5][CH2:6][CH2:7]1>>[OH:1][CH2:2][CH2:3][O:4][CH:5]1[CH2:6][CH2:7]1,120.90291
9343,10884,[CH2:1]1[CH2:2][CH2:3][C@H:4]([CH2:6][OH:7])[O:5]1>>[CH2:1]=[CH:2][CH2:3][C@@H:4]([OH:5])[CH2:6][OH:7],79.26850999999998
9344,10885,[O:1]1[CH2:2][CH2:3][CH2:4][C@@H:5]1[CH2:6][OH:7]>>[OH:1][CH2:2][CH2:3][CH2:4][C@@H:5]1[CH2:6][O:7]1,65.53158
9345,10886,[CH2:1]1[C@H:2]([CH2:6][OH:7])[O:3][CH2:4][CH2:5]1>>[CH:1]1=[CH:2][O:3][CH2:4][CH2:5]1.[CH3:6][OH:7],111.14169
9346,10887,[CH2:1]1[CH2:2][CH2:3][O:4][C@H:5]1[CH2:6][OH:7]>>[CH3:1][CH2:2][CH2:3][O+:4]=[C-:5][CH2:6][OH:7],84.1498
9347,10889,[CH2:1]1[CH2:2][O:3][C@@H:5]([CH2:6][OH:7])[CH2:4]1>>[CH2:1]1[CH2:2][O:3][CH2:4]1.[CH:5][CH2:6][OH:7],130.43962
9348,10891,[CH2:1]1[CH2:2][O:5][C@@H:4]([CH2:6][OH:7])[CH2:3]1>>[CH2:1]=[CH2:2].[CH3:3][C:4](=[O:5])[CH2:6][OH:7],84.20004
9349,10892,[CH2:1]1[CH2:2][CH2:3][O:4][C@H:5]1[CH2:6][OH:7]>>[CH3:1][CH2:2][CH-:3][O+:4]=[CH:5][CH2:6][OH:7],115.44305
9350,10893,[CH2:1]1[O:2][C@@H:3]([CH2:6][OH:7])[CH2:4][CH2:5]1>>[CH2-:1][O+:2]=[C:3]([CH2:4][CH3:5])[CH2:6][OH:7],115.50975
9351,10894,[OH:1][CH2:7][C@H:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[OH:1][C@@H:2]1[CH2:3][CH2:4][CH2:5][O:6][CH2:7]1,80.9905
9352,10895,[CH2:1]([C@H:2]1[CH2:3][CH2:4][CH2:5][O:6]1)[OH:7]>>[CH2:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1.[OH2:7],73.01301
9353,10897,[OH:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][O:7]1>>[O:1]=[CH:2][CH2:3][CH2:4][CH2:5][CH2:6][OH:7],67.72485
9354,10898,[CH2:1]1[CH2:2][CH2:3][O:4][C@H:5]1[CH2:6][OH:7]>>[CH2:1]=[CH:2][CH2:3][OH:4].[CH3:5][CH:6]=[O:7],83.87463000000002
9355,10899,[CH2:1]1[CH2:2][O:3][C@@H:4]([CH2:6][OH:7])[CH2:5]1>>[CH2:1]=[CH:2][O:3][CH2:4][CH3:5].[CH2:6]=[O:7],99.13246
9356,10900,[CH2:1]1[O:2][C@@H:3]([CH2:4][OH:5])[CH2:6][CH2:7]1>>[CH3:1][O:2][C:3]1([CH2:4][OH:5])[CH2:6][CH2:7]1,120.57804
9357,10901,[cH:1]1[n:2][c:3]([NH2:5])[n:4][n:6][n:7]1>>[CH2:1]=[N:2][C:3](=[NH:4])[N:5]=[N+:6]=[N-:7],102.80869
9358,10902,[cH:1]1[n:2][c:3]([NH2:4])[n:5][n:6][n:7]1>>[CH:1]#[N+:2][C:3]([NH2:4])=[N:5][N:6]=[N-:7],69.91144
9359,10903,[n:1]1[n:2][c:6]([NH2:7])[n:5][cH:4][n:3]1>>[N-:1]=[N+:2]1[N:3]=[CH:4][N:5]=[C:6]1[NH2:7],84.86593
9360,10904,[NH2:1][c:2]1[n:3][n:4][n:5][cH:6][n:7]1>>[NH2:1][c:2]1[n:3][n:4]2[n:5][cH:6][n:7]12,84.92505
9361,10905,[n:1]1[n:2][n:3][cH:4][n:5][c:6]1[NH2:7]>>[N-:1]=[N+:2]=[N:3][C@@H:4]1[N:5]=[C:6]1[NH2:7],76.75838
9362,10906,[n:1]1[n:2][n:5][c:4]([NH2:3])[n:7][cH:6]1>>[N-:1]=[N+:2]=[N:3][C@@:4]1([NH2:5])[CH:6]=[N:7]1,80.89671
9363,10908,[n:1]1[n:2][cH:3][n:4][c:5]([NH2:6])[n:7]1>>[N-:1]=[N+:2]1[CH:3]=[N:4][C:5]([NH2:6])=[N:7]1,84.33651
9364,10910,[CH3:1][c:2]1[o:3][cH:4][cH:5][c:6]1[NH2:7]>>[CH3:1][C@@H:2]1[O:3][CH:4]=[C:5]=[C:6]1[NH2:7],84.45841
9365,10911,[cH:1]1[cH:2][c:3]([NH2:4])[c:5]([CH3:6])[o:7]1>>[CH:1]#[C:2][C@H:3]([NH2:4])[C:5]([CH3:6])=[O:7],84.41897
9366,10912,[CH3:1][c:4]1[c:2]([NH2:3])[cH:7][cH:6][o:5]1>>[CH3:1][C@:2]1([NH2:3])[C-:4]=[O+:5][CH:6]=[CH:7]1,75.59363
9367,10913,[CH3:1][c:2]1[c:3]([NH2:4])[cH:5][cH:6][o:7]1>>[CH2-:1][C:2]1=[C:3]([NH2:4])[CH:5]=[C:6]=[O+:7]1.[H:8][H:9],122.74068
